family_code,dependency_code,target_field_code,target_display_value,target_identifier_code,series_code,context_json,source_workbook,source_worksheet,source_reference
FYBROC,MOTOR_CONTEXT_MODIFICATION,MOTOR_MODIFICATIONS,Class H Insulation,9,,"{""MOTOR_CLASS"":""Imperial"",""MOTOR_EFFICIENCY"":""PE"",""MOTOR_ENCLOSURE"":""IEEE-841"",""MOTOR_FRAME"":""405"",""MOTOR_HERTZ"":""/3/60"",""MOTOR_HORSEPOWER"":""75 HP"",""MOTOR_MANUFACTURER"":""Fybroc Choice*"",""MOTOR_OPTION"":""Motor Included*"",""MOTOR_ORIENTATION"":""Hor T"",""MOTOR_RPM"":""1200"",""MOTOR_VOLTAGE"":""460""}",Price Estimator-Fybroc.xlsm,NewRules 5-2-23,NewRules 5-2-23:Class H Insulation
FYBROC,MOTOR_CONTEXT_MODIFICATION,MOTOR_MODIFICATIONS,Drip Cover,A,,"{""MOTOR_CLASS"":""Imperial"",""MOTOR_EFFICIENCY"":""PE"",""MOTOR_ENCLOSURE"":""IEEE-841"",""MOTOR_FRAME"":""405"",""MOTOR_HERTZ"":""/3/60"",""MOTOR_HORSEPOWER"":""75 HP"",""MOTOR_MANUFACTURER"":""Fybroc Choice*"",""MOTOR_OPTION"":""Motor Included*"",""MOTOR_ORIENTATION"":""Hor T"",""MOTOR_RPM"":""1200"",""MOTOR_VOLTAGE"":""460""}",Price Estimator-Fybroc.xlsm,NewRules 5-2-23,NewRules 5-2-23:Drip Cover
FYBROC,MOTOR_CONTEXT_MODIFICATION,MOTOR_MODIFICATIONS,Space Heater (120V),B,,"{""MOTOR_CLASS"":""Imperial"",""MOTOR_EFFICIENCY"":""PE"",""MOTOR_ENCLOSURE"":""IEEE-841"",""MOTOR_FRAME"":""405"",""MOTOR_HERTZ"":""/3/60"",""MOTOR_HORSEPOWER"":""75 HP"",""MOTOR_MANUFACTURER"":""Fybroc Choice*"",""MOTOR_OPTION"":""Motor Included*"",""MOTOR_ORIENTATION"":""Hor T"",""MOTOR_RPM"":""1200"",""MOTOR_VOLTAGE"":""460""}",Price Estimator-Fybroc.xlsm,NewRules 5-2-23,NewRules 5-2-23:Space Heater (120V)
FYBROC,MOTOR_CONTEXT_MODIFICATION,MOTOR_MODIFICATIONS,Space Heater (240V),C,,"{""MOTOR_CLASS"":""Imperial"",""MOTOR_EFFICIENCY"":""PE"",""MOTOR_ENCLOSURE"":""IEEE-841"",""MOTOR_FRAME"":""405"",""MOTOR_HERTZ"":""/3/60"",""MOTOR_HORSEPOWER"":""75 HP"",""MOTOR_MANUFACTURER"":""Fybroc Choice*"",""MOTOR_OPTION"":""Motor Included*"",""MOTOR_ORIENTATION"":""Hor T"",""MOTOR_RPM"":""1200"",""MOTOR_VOLTAGE"":""460""}",Price Estimator-Fybroc.xlsm,NewRules 5-2-23,NewRules 5-2-23:Space Heater (240V)
FYBROC,MOTOR_CONTEXT_MODIFICATION,MOTOR_MODIFICATIONS,Space Heater with Aux Box (120V),D,,"{""MOTOR_CLASS"":""Imperial"",""MOTOR_EFFICIENCY"":""PE"",""MOTOR_ENCLOSURE"":""IEEE-841"",""MOTOR_FRAME"":""405"",""MOTOR_HERTZ"":""/3/60"",""MOTOR_HORSEPOWER"":""75 HP"",""MOTOR_MANUFACTURER"":""Fybroc Choice*"",""MOTOR_OPTION"":""Motor Included*"",""MOTOR_ORIENTATION"":""Hor T"",""MOTOR_RPM"":""1200"",""MOTOR_VOLTAGE"":""460""}",Price Estimator-Fybroc.xlsm,NewRules 5-2-23,NewRules 5-2-23:Space Heater with Aux Box (120V)
FYBROC,MOTOR_CONTEXT_MODIFICATION,MOTOR_MODIFICATIONS,Space Heater with Aux Box (240V),E,,"{""MOTOR_CLASS"":""Imperial"",""MOTOR_EFFICIENCY"":""PE"",""MOTOR_ENCLOSURE"":""IEEE-841"",""MOTOR_FRAME"":""405"",""MOTOR_HERTZ"":""/3/60"",""MOTOR_HORSEPOWER"":""75 HP"",""MOTOR_MANUFACTURER"":""Fybroc Choice*"",""MOTOR_OPTION"":""Motor Included*"",""MOTOR_ORIENTATION"":""Hor T"",""MOTOR_RPM"":""1200"",""MOTOR_VOLTAGE"":""460""}",Price Estimator-Fybroc.xlsm,NewRules 5-2-23,NewRules 5-2-23:Space Heater with Aux Box (240V)
FYBROC,MOTOR_CONTEXT_MODIFICATION,MOTOR_MODIFICATIONS,Thermistors (1/Phase),F,,"{""MOTOR_CLASS"":""Imperial"",""MOTOR_EFFICIENCY"":""PE"",""MOTOR_ENCLOSURE"":""IEEE-841"",""MOTOR_FRAME"":""405"",""MOTOR_HERTZ"":""/3/60"",""MOTOR_HORSEPOWER"":""75 HP"",""MOTOR_MANUFACTURER"":""Fybroc Choice*"",""MOTOR_OPTION"":""Motor Included*"",""MOTOR_ORIENTATION"":""Hor T"",""MOTOR_RPM"":""1200"",""MOTOR_VOLTAGE"":""460""}",Price Estimator-Fybroc.xlsm,NewRules 5-2-23,NewRules 5-2-23:Thermistors (1/Phase)
FYBROC,MOTOR_CONTEXT_MODIFICATION,MOTOR_MODIFICATIONS,Thermistors (1/Phase) with Auxilliary Box,G,,"{""MOTOR_CLASS"":""Imperial"",""MOTOR_EFFICIENCY"":""PE"",""MOTOR_ENCLOSURE"":""IEEE-841"",""MOTOR_FRAME"":""405"",""MOTOR_HERTZ"":""/3/60"",""MOTOR_HORSEPOWER"":""75 HP"",""MOTOR_MANUFACTURER"":""Fybroc Choice*"",""MOTOR_OPTION"":""Motor Included*"",""MOTOR_ORIENTATION"":""Hor T"",""MOTOR_RPM"":""1200"",""MOTOR_VOLTAGE"":""460""}",Price Estimator-Fybroc.xlsm,NewRules 5-2-23,NewRules 5-2-23:Thermistors (1/Phase) with Auxilliary Box
FYBROC,MOTOR_CONTEXT_MODIFICATION,MOTOR_MODIFICATIONS,Thermostats (1/Phase),H,,"{""MOTOR_CLASS"":""Imperial"",""MOTOR_EFFICIENCY"":""PE"",""MOTOR_ENCLOSURE"":""IEEE-841"",""MOTOR_FRAME"":""405"",""MOTOR_HERTZ"":""/3/60"",""MOTOR_HORSEPOWER"":""75 HP"",""MOTOR_MANUFACTURER"":""Fybroc Choice*"",""MOTOR_OPTION"":""Motor Included*"",""MOTOR_ORIENTATION"":""Hor T"",""MOTOR_RPM"":""1200"",""MOTOR_VOLTAGE"":""460""}",Price Estimator-Fybroc.xlsm,NewRules 5-2-23,NewRules 5-2-23:Thermostats (1/Phase)
FYBROC,MOTOR_CONTEXT_MODIFICATION,MOTOR_MODIFICATIONS,Thermostats (1/Phase) with Auxilliary Box,J,,"{""MOTOR_CLASS"":""Imperial"",""MOTOR_EFFICIENCY"":""PE"",""MOTOR_ENCLOSURE"":""IEEE-841"",""MOTOR_FRAME"":""405"",""MOTOR_HERTZ"":""/3/60"",""MOTOR_HORSEPOWER"":""75 HP"",""MOTOR_MANUFACTURER"":""Fybroc Choice*"",""MOTOR_OPTION"":""Motor Included*"",""MOTOR_ORIENTATION"":""Hor T"",""MOTOR_RPM"":""1200"",""MOTOR_VOLTAGE"":""460""}",Price Estimator-Fybroc.xlsm,NewRules 5-2-23,NewRules 5-2-23:Thermostats (1/Phase) with Auxilliary Box
FYBROC,MOTOR_CONTEXT_MODIFICATION,MOTOR_MODIFICATIONS,F1 to F2 Mounting Conversion,K,,"{""MOTOR_CLASS"":""Imperial"",""MOTOR_EFFICIENCY"":""PE"",""MOTOR_ENCLOSURE"":""IEEE-841"",""MOTOR_FRAME"":""405"",""MOTOR_HERTZ"":""/3/60"",""MOTOR_HORSEPOWER"":""75 HP"",""MOTOR_MANUFACTURER"":""Fybroc Choice*"",""MOTOR_OPTION"":""Motor Included*"",""MOTOR_ORIENTATION"":""Hor T"",""MOTOR_RPM"":""1200"",""MOTOR_VOLTAGE"":""460""}",Price Estimator-Fybroc.xlsm,NewRules 5-2-23,NewRules 5-2-23:F1 to F2 Mounting Conversion
FYBROC,MOTOR_CONTEXT_MODIFICATION,MOTOR_MODIFICATIONS,Convert to IP56,M,,"{""MOTOR_CLASS"":""Imperial"",""MOTOR_EFFICIENCY"":""PE"",""MOTOR_ENCLOSURE"":""IEEE-841"",""MOTOR_FRAME"":""405"",""MOTOR_HERTZ"":""/3/60"",""MOTOR_HORSEPOWER"":""75 HP"",""MOTOR_MANUFACTURER"":""Fybroc Choice*"",""MOTOR_OPTION"":""Motor Included*"",""MOTOR_ORIENTATION"":""Hor T"",""MOTOR_RPM"":""1200"",""MOTOR_VOLTAGE"":""460""}",Price Estimator-Fybroc.xlsm,NewRules 5-2-23,NewRules 5-2-23:Convert to IP56
FYBROC,MOTOR_CONTEXT_MODIFICATION,MOTOR_MODIFICATIONS,Convert to IP65,N,,"{""MOTOR_CLASS"":""Imperial"",""MOTOR_EFFICIENCY"":""PE"",""MOTOR_ENCLOSURE"":""IEEE-841"",""MOTOR_FRAME"":""405"",""MOTOR_HERTZ"":""/3/60"",""MOTOR_HORSEPOWER"":""75 HP"",""MOTOR_MANUFACTURER"":""Fybroc Choice*"",""MOTOR_OPTION"":""Motor Included*"",""MOTOR_ORIENTATION"":""Hor T"",""MOTOR_RPM"":""1200"",""MOTOR_VOLTAGE"":""460""}",Price Estimator-Fybroc.xlsm,NewRules 5-2-23,NewRules 5-2-23:Convert to IP65
FYBROC,MOTOR_CONTEXT_MODIFICATION,MOTOR_MODIFICATIONS,Alternate Grease,Q,,"{""MOTOR_CLASS"":""Imperial"",""MOTOR_EFFICIENCY"":""PE"",""MOTOR_ENCLOSURE"":""IEEE-841"",""MOTOR_FRAME"":""405"",""MOTOR_HERTZ"":""/3/60"",""MOTOR_HORSEPOWER"":""75 HP"",""MOTOR_MANUFACTURER"":""Fybroc Choice*"",""MOTOR_OPTION"":""Motor Included*"",""MOTOR_ORIENTATION"":""Hor T"",""MOTOR_RPM"":""1200"",""MOTOR_VOLTAGE"":""460""}",Price Estimator-Fybroc.xlsm,NewRules 5-2-23,NewRules 5-2-23:Alternate Grease
FYBROC,MOTOR_CONTEXT_MODIFICATION,MOTOR_MODIFICATIONS,No Modification,X,,"{""MOTOR_CLASS"":""Imperial"",""MOTOR_EFFICIENCY"":""PE"",""MOTOR_ENCLOSURE"":""IEEE-841"",""MOTOR_FRAME"":""444"",""MOTOR_HERTZ"":""/3/60"",""MOTOR_HORSEPOWER"":""125 HP"",""MOTOR_MANUFACTURER"":""Fybroc Choice*"",""MOTOR_OPTION"":""Motor Included*"",""MOTOR_ORIENTATION"":""Hor T"",""MOTOR_RPM"":""1800"",""MOTOR_VOLTAGE"":""460""}",Fybroc Nomenclature_V5.xlsm, Motor Assy, Motor Assy!669
FYBROC,MOTOR_CONTEXT_MODIFICATION,MOTOR_MODIFICATIONS,Nameplate Change (per Item Description),0,,"{""MOTOR_CLASS"":""Imperial"",""MOTOR_EFFICIENCY"":""PE"",""MOTOR_ENCLOSURE"":""IEEE-841"",""MOTOR_FRAME"":""444"",""MOTOR_HERTZ"":""/3/60"",""MOTOR_HORSEPOWER"":""125 HP"",""MOTOR_MANUFACTURER"":""Fybroc Choice*"",""MOTOR_OPTION"":""Motor Included*"",""MOTOR_ORIENTATION"":""Hor T"",""MOTOR_RPM"":""1800"",""MOTOR_VOLTAGE"":""460""}",Price Estimator-Fybroc.xlsm,NewRules 5-2-23,NewRules 5-2-23:Nameplate Change (per Item Description)
FYBROC,MOTOR_CONTEXT_MODIFICATION,MOTOR_MODIFICATIONS,Nameplate Change (Custom),1,,"{""MOTOR_CLASS"":""Imperial"",""MOTOR_EFFICIENCY"":""PE"",""MOTOR_ENCLOSURE"":""IEEE-841"",""MOTOR_FRAME"":""444"",""MOTOR_HERTZ"":""/3/60"",""MOTOR_HORSEPOWER"":""125 HP"",""MOTOR_MANUFACTURER"":""Fybroc Choice*"",""MOTOR_OPTION"":""Motor Included*"",""MOTOR_ORIENTATION"":""Hor T"",""MOTOR_RPM"":""1800"",""MOTOR_VOLTAGE"":""460""}",Price Estimator-Fybroc.xlsm,NewRules 5-2-23,NewRules 5-2-23:Nameplate Change (Custom)
FYBROC,MOTOR_CONTEXT_MODIFICATION,MOTOR_MODIFICATIONS,Shaft Grounding Ring (External),2,,"{""MOTOR_CLASS"":""Imperial"",""MOTOR_EFFICIENCY"":""PE"",""MOTOR_ENCLOSURE"":""IEEE-841"",""MOTOR_FRAME"":""444"",""MOTOR_HERTZ"":""/3/60"",""MOTOR_HORSEPOWER"":""125 HP"",""MOTOR_MANUFACTURER"":""Fybroc Choice*"",""MOTOR_OPTION"":""Motor Included*"",""MOTOR_ORIENTATION"":""Hor T"",""MOTOR_RPM"":""1800"",""MOTOR_VOLTAGE"":""460""}",Price Estimator-Fybroc.xlsm,NewRules 5-2-23,NewRules 5-2-23:Shaft Grounding Ring (External)
FYBROC,MOTOR_CONTEXT_MODIFICATION,MOTOR_MODIFICATIONS,Shaft Grounding Ring (Internal),3,,"{""MOTOR_CLASS"":""Imperial"",""MOTOR_EFFICIENCY"":""PE"",""MOTOR_ENCLOSURE"":""IEEE-841"",""MOTOR_FRAME"":""444"",""MOTOR_HERTZ"":""/3/60"",""MOTOR_HORSEPOWER"":""125 HP"",""MOTOR_MANUFACTURER"":""Fybroc Choice*"",""MOTOR_OPTION"":""Motor Included*"",""MOTOR_ORIENTATION"":""Hor T"",""MOTOR_RPM"":""1800"",""MOTOR_VOLTAGE"":""460""}",Price Estimator-Fybroc.xlsm,NewRules 5-2-23,NewRules 5-2-23:Shaft Grounding Ring (Internal)
FYBROC,MOTOR_CONTEXT_MODIFICATION,MOTOR_MODIFICATIONS,Insulated Bearing (ODE),4,,"{""MOTOR_CLASS"":""Imperial"",""MOTOR_EFFICIENCY"":""PE"",""MOTOR_ENCLOSURE"":""IEEE-841"",""MOTOR_FRAME"":""444"",""MOTOR_HERTZ"":""/3/60"",""MOTOR_HORSEPOWER"":""125 HP"",""MOTOR_MANUFACTURER"":""Fybroc Choice*"",""MOTOR_OPTION"":""Motor Included*"",""MOTOR_ORIENTATION"":""Hor T"",""MOTOR_RPM"":""1800"",""MOTOR_VOLTAGE"":""460""}",Price Estimator-Fybroc.xlsm,NewRules 5-2-23,NewRules 5-2-23:Insulated Bearing (ODE)
FYBROC,MOTOR_CONTEXT_MODIFICATION,MOTOR_MODIFICATIONS,Tropicalization,5,,"{""MOTOR_CLASS"":""Imperial"",""MOTOR_EFFICIENCY"":""PE"",""MOTOR_ENCLOSURE"":""IEEE-841"",""MOTOR_FRAME"":""444"",""MOTOR_HERTZ"":""/3/60"",""MOTOR_HORSEPOWER"":""125 HP"",""MOTOR_MANUFACTURER"":""Fybroc Choice*"",""MOTOR_OPTION"":""Motor Included*"",""MOTOR_ORIENTATION"":""Hor T"",""MOTOR_RPM"":""1800"",""MOTOR_VOLTAGE"":""460""}",Price Estimator-Fybroc.xlsm,NewRules 5-2-23,NewRules 5-2-23:Tropicalization
FYBROC,MOTOR_CONTEXT_MODIFICATION,MOTOR_MODIFICATIONS,Installation of C-Face,6,,"{""MOTOR_CLASS"":""Imperial"",""MOTOR_EFFICIENCY"":""PE"",""MOTOR_ENCLOSURE"":""IEEE-841"",""MOTOR_FRAME"":""444"",""MOTOR_HERTZ"":""/3/60"",""MOTOR_HORSEPOWER"":""125 HP"",""MOTOR_MANUFACTURER"":""Fybroc Choice*"",""MOTOR_OPTION"":""Motor Included*"",""MOTOR_ORIENTATION"":""Hor T"",""MOTOR_RPM"":""1800"",""MOTOR_VOLTAGE"":""460""}",Price Estimator-Fybroc.xlsm,NewRules 5-2-23,NewRules 5-2-23:Installation of C-Face
FYBROC,MOTOR_CONTEXT_MODIFICATION,MOTOR_MODIFICATIONS,Class H Insulation,9,,"{""MOTOR_CLASS"":""Imperial"",""MOTOR_EFFICIENCY"":""PE"",""MOTOR_ENCLOSURE"":""IEEE-841"",""MOTOR_FRAME"":""444"",""MOTOR_HERTZ"":""/3/60"",""MOTOR_HORSEPOWER"":""125 HP"",""MOTOR_MANUFACTURER"":""Fybroc Choice*"",""MOTOR_OPTION"":""Motor Included*"",""MOTOR_ORIENTATION"":""Hor T"",""MOTOR_RPM"":""1800"",""MOTOR_VOLTAGE"":""460""}",Price Estimator-Fybroc.xlsm,NewRules 5-2-23,NewRules 5-2-23:Class H Insulation
FYBROC,MOTOR_CONTEXT_MODIFICATION,MOTOR_MODIFICATIONS,Drip Cover,A,,"{""MOTOR_CLASS"":""Imperial"",""MOTOR_EFFICIENCY"":""PE"",""MOTOR_ENCLOSURE"":""IEEE-841"",""MOTOR_FRAME"":""444"",""MOTOR_HERTZ"":""/3/60"",""MOTOR_HORSEPOWER"":""125 HP"",""MOTOR_MANUFACTURER"":""Fybroc Choice*"",""MOTOR_OPTION"":""Motor Included*"",""MOTOR_ORIENTATION"":""Hor T"",""MOTOR_RPM"":""1800"",""MOTOR_VOLTAGE"":""460""}",Price Estimator-Fybroc.xlsm,NewRules 5-2-23,NewRules 5-2-23:Drip Cover
FYBROC,MOTOR_CONTEXT_MODIFICATION,MOTOR_MODIFICATIONS,Space Heater (120V),B,,"{""MOTOR_CLASS"":""Imperial"",""MOTOR_EFFICIENCY"":""PE"",""MOTOR_ENCLOSURE"":""IEEE-841"",""MOTOR_FRAME"":""444"",""MOTOR_HERTZ"":""/3/60"",""MOTOR_HORSEPOWER"":""125 HP"",""MOTOR_MANUFACTURER"":""Fybroc Choice*"",""MOTOR_OPTION"":""Motor Included*"",""MOTOR_ORIENTATION"":""Hor T"",""MOTOR_RPM"":""1800"",""MOTOR_VOLTAGE"":""460""}",Price Estimator-Fybroc.xlsm,NewRules 5-2-23,NewRules 5-2-23:Space Heater (120V)
FYBROC,MOTOR_CONTEXT_MODIFICATION,MOTOR_MODIFICATIONS,Space Heater (240V),C,,"{""MOTOR_CLASS"":""Imperial"",""MOTOR_EFFICIENCY"":""PE"",""MOTOR_ENCLOSURE"":""IEEE-841"",""MOTOR_FRAME"":""444"",""MOTOR_HERTZ"":""/3/60"",""MOTOR_HORSEPOWER"":""125 HP"",""MOTOR_MANUFACTURER"":""Fybroc Choice*"",""MOTOR_OPTION"":""Motor Included*"",""MOTOR_ORIENTATION"":""Hor T"",""MOTOR_RPM"":""1800"",""MOTOR_VOLTAGE"":""460""}",Price Estimator-Fybroc.xlsm,NewRules 5-2-23,NewRules 5-2-23:Space Heater (240V)
FYBROC,MOTOR_CONTEXT_MODIFICATION,MOTOR_MODIFICATIONS,Space Heater with Aux Box (120V),D,,"{""MOTOR_CLASS"":""Imperial"",""MOTOR_EFFICIENCY"":""PE"",""MOTOR_ENCLOSURE"":""IEEE-841"",""MOTOR_FRAME"":""444"",""MOTOR_HERTZ"":""/3/60"",""MOTOR_HORSEPOWER"":""125 HP"",""MOTOR_MANUFACTURER"":""Fybroc Choice*"",""MOTOR_OPTION"":""Motor Included*"",""MOTOR_ORIENTATION"":""Hor T"",""MOTOR_RPM"":""1800"",""MOTOR_VOLTAGE"":""460""}",Price Estimator-Fybroc.xlsm,NewRules 5-2-23,NewRules 5-2-23:Space Heater with Aux Box (120V)
FYBROC,MOTOR_CONTEXT_MODIFICATION,MOTOR_MODIFICATIONS,Space Heater with Aux Box (240V),E,,"{""MOTOR_CLASS"":""Imperial"",""MOTOR_EFFICIENCY"":""PE"",""MOTOR_ENCLOSURE"":""IEEE-841"",""MOTOR_FRAME"":""444"",""MOTOR_HERTZ"":""/3/60"",""MOTOR_HORSEPOWER"":""125 HP"",""MOTOR_MANUFACTURER"":""Fybroc Choice*"",""MOTOR_OPTION"":""Motor Included*"",""MOTOR_ORIENTATION"":""Hor T"",""MOTOR_RPM"":""1800"",""MOTOR_VOLTAGE"":""460""}",Price Estimator-Fybroc.xlsm,NewRules 5-2-23,NewRules 5-2-23:Space Heater with Aux Box (240V)
